89.15.139.200 - - [05/Jun/2007:20:04:46 +0200] "GET /favicon.ico HTTP/1.1" 404 1028 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; .NET CLR 3.0.04506; MAXTHON 2.0)"
89.15.139.200 - - [05/Jun/2007:20:04:46 +0200] "GET / HTTP/1.1" 304 - "http://www.suchnase.de/Private/F/more9.html" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; .NET CLR 3.0.04506; MAXTHON 2.0)"
89.15.139.200 - - [05/Jun/2007:20:05:01 +0200] "GET /favicon.ico HTTP/1.1" 404 1028 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; .NET CLR 3.0.04506; MAXTHON 2.0)"
89.15.139.200 - - [05/Jun/2007:20:05:01 +0200] "GET / HTTP/1.1" 304 - "http://www.suchnase.de/Private/F/more9.html" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; .NET CLR 3.0.04506; MAXTHON 2.0)"
89.15.139.200 - - [05/Jun/2007:20:05:24 +0200] "GET / HTTP/1.1" 304 - "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; .NET CLR 3.0.04506)"
194.72.238.61 - - [06/Jun/2007:05:25:25 +0200] "HEAD / HTTP/1.1" 200 - "http://www.netcraft.com/survey/" "Mozilla/4.0 (compatible; Netcraft Web Server Survey)"
194.72.238.61 - - [06/Jun/2007:05:25:25 +0200] "HEAD / HTTP/1.1" 200 - "http://www.netcraft.com/survey/" "Mozilla/4.0 (compatible; Netcraft Web Server Survey)"
84.59.139.248 - - [06/Jun/2007:11:49:38 +0200] "GET / HTTP/1.1" 200 321 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; de; rv:1.8.1.4) Gecko/20070515 Firefox/2.0.0.4"
80.237.157.71 - - [06/Jun/2007:13:54:33 +0200] "GET / HTTP/1.1" 200 321 "-" "Mozilla/5.0 (X11; U; Linux x86_64; en-US; rv:1.7.7) Gecko/20050414"
91.64.163.212 - - [06/Jun/2007:21:06:46 +0200] "GET / HTTP/1.1" 200 321 "http://123gb.de/gb.php?user=pferdebilder" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)"
